created_at,TextPivot,Number of Records
28/03/2020,new,118
28/03/2020,needed,54
28/03/2020,money,1294
28/03/2020,million,88
28/03/2020,lost,133
28/03/2020,lockdown,131
28/03/2020,lives,140
28/03/2020,jobs,296
28/03/2020,income,204
28/03/2020,impact,89
28/03/2020,home,195
28/03/2020,help,443
28/03/2020,health,198
28/03/2020,government,161
28/03/2020,good,145
28/03/2020,global,88
28/03/2020,employees,104
28/03/2020,economy,606
28/03/2020,economic,80
28/03/2020,debt,29
28/03/2020,crisis,224
28/03/2020,country,122
28/03/2020,China,172
28/03/2020,care,139
28/03/2020,businesses,153
28/03/2020,business,801
28/03/2020,Business,196
28/03/2020,#economy,104
28/03/2020,#business,82
28/03/2020,@realDonaldTrump,196
29/03/2020,world,245
29/03/2020,working,114
29/03/2020,workers,238
29/03/2020,work,259
29/03/2020,virus,174
29/03/2020,US,129
29/03/2020,Trump,179
29/03/2020,today,62
29/03/2020,time,308
29/03/2020,support,177
29/03/2020,small,122
29/03/2020,save,104
29/03/2020,right,176
29/03/2020,response,67
29/03/2020,rent,194
29/03/2020,paying,218
29/03/2020,pay,798
29/03/2020,pandemic,261
29/03/2020,package,41
29/03/2020,open,78
29/03/2020,new,129
29/03/2020,needed,60
29/03/2020,money,1284
29/03/2020,million,72
29/03/2020,lost,111
29/03/2020,lockdown,88
29/03/2020,lives,132
29/03/2020,jobs,274
29/03/2020,income,148
29/03/2020,impact,76
29/03/2020,home,181
29/03/2020,help,383
29/03/2020,health,175
29/03/2020,government,184
29/03/2020,good,106
29/03/2020,global,89
29/03/2020,employees,69
29/03/2020,economy,635
29/03/2020,economic,101
29/03/2020,debt,17
29/03/2020,crisis,217
29/03/2020,country,149
29/03/2020,China,237
29/03/2020,care,125
29/03/2020,businesses,118
29/03/2020,business,758
29/03/2020,Business,211
29/03/2020,#economy,133
29/03/2020,#business,78
29/03/2020,@realDonaldTrump,211
30/03/2020,world,266
30/03/2020,working,219
30/03/2020,workers,382
30/03/2020,work,360
30/03/2020,virus,191
30/03/2020,US,173
30/03/2020,Trump,150
30/03/2020,today,138
30/03/2020,time,479
30/03/2020,support,433
30/03/2020,small,264
30/03/2020,save,107
30/03/2020,right,239
30/03/2020,response,123
30/03/2020,rent,306
30/03/2020,paying,258
30/03/2020,pay,1188
30/03/2020,pandemic,451
30/03/2020,package,61
30/03/2020,open,133
30/03/2020,new,270
30/03/2020,needed,56
30/03/2020,money,1526
30/03/2020,million,128
30/03/2020,lost,158
30/03/2020,lockdown,135
30/03/2020,lives,189
30/03/2020,jobs,479
30/03/2020,income,316
30/03/2020,impact,244
30/03/2020,home,296
30/03/2020,help,740
30/03/2020,health,248
30/03/2020,government,276
30/03/2020,good,174
30/03/2020,global,143
30/03/2020,employees,194
30/03/2020,economy,848
30/03/2020,economic,186
30/03/2020,debt,34
30/03/2020,crisis,409
30/03/2020,country,169
30/03/2020,China,223
30/03/2020,care,199
30/03/2020,businesses,313
30/03/2020,business,1660
30/03/2020,Business,389
30/03/2020,#economy,180
30/03/2020,#business,168
30/03/2020,@realDonaldTrump,201
31/03/2020,world,334
31/03/2020,working,328
31/03/2020,workers,664
31/03/2020,work,448
31/03/2020,virus,206
31/03/2020,US,173
31/03/2020,Trump,208
31/03/2020,today,263
31/03/2020,time,614
31/03/2020,support,478
31/03/2020,small,352
31/03/2020,save,167
31/03/2020,right,279
31/03/2020,response,180
31/03/2020,rent,474
31/03/2020,paying,376
31/03/2020,pay,1727
31/03/2020,pandemic,648
31/03/2020,package,57
31/03/2020,open,155
31/03/2020,new,355
31/03/2020,needed,75
31/03/2020,money,1981
31/03/2020,million,111
31/03/2020,lost,219
31/03/2020,lockdown,149
31/03/2020,lives,213
31/03/2020,jobs,560
31/03/2020,income,340
31/03/2020,impact,241
31/03/2020,home,420
31/03/2020,help,845
31/03/2020,health,344
31/03/2020,government,298
31/03/2020,good,169
31/03/2020,global,178
31/03/2020,employees,248
31/03/2020,economy,1034
31/03/2020,economic,300
31/03/2020,debt,49
31/03/2020,crisis,620
31/03/2020,country,221
31/03/2020,China,254
31/03/2020,care,244
31/03/2020,businesses,402
31/03/2020,business,1993
31/03/2020,Business,464
31/03/2020,#economy,200
31/03/2020,#business,205
31/03/2020,@realDonaldTrump,253
01/04/2020,world,235
01/04/2020,working,198
01/04/2020,workers,346
01/04/2020,work,352
01/04/2020,virus,147
01/04/2020,US,157
01/04/2020,Trump,132
01/04/2020,today,161
01/04/2020,time,431
01/04/2020,support,341
01/04/2020,small,217
01/04/2020,save,134
01/04/2020,right,194
01/04/2020,response,129
01/04/2020,rent,412
01/04/2020,paying,275
01/04/2020,pay,1118
01/04/2020,pandemic,420
01/04/2020,package,65
01/04/2020,open,112
01/04/2020,new,234
01/04/2020,needed,56
01/04/2020,money,1451
01/04/2020,million,82
01/04/2020,lost,138
01/04/2020,lockdown,130
01/04/2020,lives,165
01/04/2020,jobs,451
01/04/2020,income,263
01/04/2020,impact,167
01/04/2020,home,261
01/04/2020,help,912
01/04/2020,health,261
01/04/2020,government,271
01/04/2020,good,152
01/04/2020,global,156
01/04/2020,employees,161
01/04/2020,economy,713
01/04/2020,economic,175
01/04/2020,debt,30
01/04/2020,crisis,441
01/04/2020,country,351
01/04/2020,China,249
01/04/2020,care,152
01/04/2020,businesses,290
01/04/2020,business,1381
01/04/2020,Business,351
01/04/2020,#economy,232
01/04/2020,#business,229
01/04/2020,@realDonaldTrump,245
02/04/2020,world,273
02/04/2020,working,213
02/04/2020,workers,306
02/04/2020,work,382
02/04/2020,virus,182
02/04/2020,US,197
02/04/2020,Trump,186
02/04/2020,today,157
02/04/2020,time,478
02/04/2020,support,467
02/04/2020,small,260
02/04/2020,save,121
02/04/2020,right,230
02/04/2020,response,235
02/04/2020,rent,312
02/04/2020,paying,335
02/04/2020,pay,1169
02/04/2020,pandemic,466
02/04/2020,package,47
02/04/2020,open,104
02/04/2020,new,269
02/04/2020,needed,49
02/04/2020,money,1516
02/04/2020,million,205
02/04/2020,lost,181
02/04/2020,lockdown,106
02/04/2020,lives,192
02/04/2020,jobs,552
02/04/2020,income,321
02/04/2020,impact,241
02/04/2020,home,237
02/04/2020,help,766
02/04/2020,health,268
02/04/2020,government,276
02/04/2020,good,198
02/04/2020,global,227
02/04/2020,employees,153
02/04/2020,economy,872
02/04/2020,economic,156
02/04/2020,debt,122
02/04/2020,crisis,443
02/04/2020,country,188
02/04/2020,China,181
02/04/2020,care,190
02/04/2020,businesses,326
02/04/2020,business,1596
02/04/2020,Business,398
02/04/2020,#economy,239
02/04/2020,#business,163
02/04/2020,@realDonaldTrump,235
03/04/2020,world,323
03/04/2020,working,287
03/04/2020,workers,405
03/04/2020,work,476
03/04/2020,virus,206
03/04/2020,US,285
03/04/2020,Trump,251
03/04/2020,today,206
03/04/2020,time,542
03/04/2020,support,520
03/04/2020,small,434
03/04/2020,save,146
03/04/2020,right,261
03/04/2020,response,242
03/04/2020,rent,269
03/04/2020,paying,354
03/04/2020,pay,1321
03/04/2020,pandemic,580
03/04/2020,package,45
03/04/2020,open,158
03/04/2020,new,333
03/04/2020,needed,83
03/04/2020,money,1698
03/04/2020,million,175
03/04/2020,lost,261
03/04/2020,lockdown,120
03/04/2020,lives,243
03/04/2020,jobs,768
03/04/2020,income,336
03/04/2020,impact,295
03/04/2020,home,282
03/04/2020,help,984
03/04/2020,health,308
03/04/2020,government,323
03/04/2020,good,214
03/04/2020,global,193
03/04/2020,employees,248
03/04/2020,economy,1099
03/04/2020,economic,211
03/04/2020,debt,96
03/04/2020,crisis,494
03/04/2020,country,201
03/04/2020,China,204
03/04/2020,care,184
03/04/2020,businesses,444
03/04/2020,business,1995
03/04/2020,Business,531
03/04/2020,#economy,262
03/04/2020,#business,217
03/04/2020,@realDonaldTrump,353
04/04/2020,world,217
04/04/2020,working,162
04/04/2020,workers,243
04/04/2020,work,317
04/04/2020,virus,144
04/04/2020,US,145
04/04/2020,Trump,186
04/04/2020,today,69
04/04/2020,time,305
04/04/2020,support,270
04/04/2020,small,189
04/04/2020,save,87
04/04/2020,right,142
04/04/2020,response,94
04/04/2020,rent,184
04/04/2020,paying,238
04/04/2020,pay,956
04/04/2020,pandemic,274
04/04/2020,package,32
04/04/2020,open,112
04/04/2020,new,182
04/04/2020,needed,52
04/04/2020,money,1341
04/04/2020,million,76
04/04/2020,lost,131
04/04/2020,lockdown,107
04/04/2020,lives,164
04/04/2020,jobs,369
04/04/2020,income,229
04/04/2020,impact,110
04/04/2020,home,173
04/04/2020,help,469
04/04/2020,health,200
04/04/2020,government,214
04/04/2020,good,152
04/04/2020,global,110
04/04/2020,employees,128
04/04/2020,economy,694
04/04/2020,economic,100
04/04/2020,debt,43
04/04/2020,crisis,236
04/04/2020,country,148
04/04/2020,China,179
04/04/2020,care,145
04/04/2020,businesses,174
04/04/2020,business,959
04/04/2020,Business,192
04/04/2020,#economy,127
04/04/2020,#business,112
04/04/2020,@realDonaldTrump,252
05/04/2020,world,245
05/04/2020,working,140
05/04/2020,workers,150
05/04/2020,work,274
05/04/2020,virus,127
05/04/2020,US,120
05/04/2020,Trump,111
05/04/2020,today,64
05/04/2020,time,259
05/04/2020,support,182
05/04/2020,small,101
05/04/2020,save,83
05/04/2020,right,106
05/04/2020,response,61
05/04/2020,rent,486
05/04/2020,paying,202
05/04/2020,pay,785
05/04/2020,pandemic,221
05/04/2020,package,28
05/04/2020,open,49
05/04/2020,new,133
05/04/2020,needed,48
05/04/2020,money,1049
05/04/2020,million,61
05/04/2020,lost,105
05/04/2020,lockdown,71
05/04/2020,lives,126
05/04/2020,jobs,332
05/04/2020,income,195
05/04/2020,impact,69
05/04/2020,home,166
05/04/2020,help,651
05/04/2020,health,172
05/04/2020,government,207
05/04/2020,good,120
05/04/2020,global,76
05/04/2020,employees,71
05/04/2020,economy,621
05/04/2020,economic,81
05/04/2020,debt,28
05/04/2020,crisis,255
05/04/2020,country,155
05/04/2020,China,137
05/04/2020,care,114
05/04/2020,businesses,119
05/04/2020,business,637
05/04/2020,Business,150
05/04/2020,#economy,136
05/04/2020,#business,68
05/04/2020,@realDonaldTrump,177
06/04/2020,world,219
06/04/2020,working,173
06/04/2020,workers,221
06/04/2020,work,307
06/04/2020,virus,166
06/04/2020,US,130
06/04/2020,Trump,182
06/04/2020,today,126
06/04/2020,time,316
06/04/2020,support,409
06/04/2020,small,271
06/04/2020,save,99
06/04/2020,right,178
06/04/2020,response,121
06/04/2020,rent,343
06/04/2020,paying,237
06/04/2020,pay,853
06/04/2020,pandemic,436
06/04/2020,package,52
06/04/2020,open,105
06/04/2020,new,260
06/04/2020,needed,56
06/04/2020,money,1167
06/04/2020,million,114
06/04/2020,lost,161
06/04/2020,lockdown,138
06/04/2020,lives,125
06/04/2020,jobs,417
06/04/2020,income,374
06/04/2020,impact,219
06/04/2020,home,196
06/04/2020,help,782
06/04/2020,health,191
06/04/2020,government,220
06/04/2020,good,152
06/04/2020,global,138
06/04/2020,employees,112
06/04/2020,economy,745
06/04/2020,economic,139
06/04/2020,debt,43
06/04/2020,crisis,339
06/04/2020,country,166
06/04/2020,China,145
06/04/2020,care,104
06/04/2020,businesses,325
06/04/2020,business,1471
06/04/2020,Business,375
06/04/2020,#economy,213
06/04/2020,#business,209
06/04/2020,@realDonaldTrump,169
07/04/2020,world,364
07/04/2020,working,254
07/04/2020,workers,401
07/04/2020,work,419
07/04/2020,virus,181
07/04/2020,US,221
07/04/2020,Trump,285
07/04/2020,today,180
07/04/2020,time,522
07/04/2020,support,510
07/04/2020,small,373
07/04/2020,save,133
07/04/2020,right,237
07/04/2020,response,181
07/04/2020,rent,278
07/04/2020,paying,297
07/04/2020,pay,1312
07/04/2020,pandemic,612
07/04/2020,package,40
07/04/2020,open,121
07/04/2020,new,357
07/04/2020,needed,81
07/04/2020,money,1800
07/04/2020,million,137
07/04/2020,lost,182
07/04/2020,lockdown,140
07/04/2020,lives,184
07/04/2020,jobs,566
07/04/2020,income,448
07/04/2020,impact,295
07/04/2020,home,253
07/04/2020,help,904
07/04/2020,health,399
07/04/2020,government,274
07/04/2020,good,247
07/04/2020,global,186
07/04/2020,employees,149
07/04/2020,economy,958
07/04/2020,economic,207
07/04/2020,debt,73
07/04/2020,crisis,499
07/04/2020,country,205
07/04/2020,China,203
07/04/2020,care,251
07/04/2020,businesses,344
07/04/2020,business,1847
07/04/2020,Business,440
07/04/2020,#economy,246
07/04/2020,#business,217
07/04/2020,@realDonaldTrump,302
08/04/2020,world,238
08/04/2020,working,183
08/04/2020,workers,311
08/04/2020,work,364
08/04/2020,virus,116
08/04/2020,US,147
08/04/2020,Trump,191
08/04/2020,today,138
08/04/2020,time,336
08/04/2020,support,368
08/04/2020,small,227
08/04/2020,save,88
08/04/2020,right,157
08/04/2020,response,138
08/04/2020,rent,157
08/04/2020,paying,277
08/04/2020,pay,923
08/04/2020,pandemic,415
08/04/2020,package,42
08/04/2020,open,98
08/04/2020,new,249
08/04/2020,needed,67
08/04/2020,money,1231
08/04/2020,million,117
08/04/2020,lost,150
08/04/2020,lockdown,141
08/04/2020,lives,119
08/04/2020,jobs,369
08/04/2020,income,257
08/04/2020,impact,184
08/04/2020,home,204
08/04/2020,help,553
08/04/2020,health,213
08/04/2020,government,245
08/04/2020,good,160
08/04/2020,global,164
08/04/2020,employees,134
08/04/2020,economy,760
08/04/2020,economic,148
08/04/2020,debt,44
08/04/2020,crisis,383
08/04/2020,country,175
08/04/2020,China,150
08/04/2020,care,163
08/04/2020,businesses,283
08/04/2020,business,1384
08/04/2020,Business,342
08/04/2020,#economy,170
08/04/2020,#business,177
08/04/2020,@realDonaldTrump,198
09/04/2020,world,295
09/04/2020,working,240
09/04/2020,workers,345
09/04/2020,work,441
09/04/2020,virus,205
09/04/2020,US,250
09/04/2020,Trump,212
09/04/2020,today,185
09/04/2020,time,476
09/04/2020,support,479
09/04/2020,small,347
09/04/2020,save,118
09/04/2020,right,218
09/04/2020,response,178
09/04/2020,rent,230
09/04/2020,paying,321
09/04/2020,pay,1163
09/04/2020,pandemic,605
09/04/2020,package,59
09/04/2020,open,127
09/04/2020,new,345
09/04/2020,needed,58
09/04/2020,money,1359
09/04/2020,million,267
09/04/2020,lost,305
09/04/2020,lockdown,177
09/04/2020,lives,159
09/04/2020,jobs,606
09/04/2020,income,331
09/04/2020,impact,269
09/04/2020,home,260
09/04/2020,help,704
09/04/2020,health,305
09/04/2020,government,278
09/04/2020,good,211
09/04/2020,global,215
09/04/2020,employees,170
09/04/2020,economy,1206
09/04/2020,economic,253
09/04/2020,debt,58
09/04/2020,crisis,448
09/04/2020,country,216
09/04/2020,China,194
09/04/2020,care,186
09/04/2020,businesses,408
09/04/2020,business,1667
09/04/2020,Business,496
09/04/2020,#economy,285
09/04/2020,#business,241
09/04/2020,@realDonaldTrump,272
10/04/2020,world,229
10/04/2020,working,157
10/04/2020,workers,499
10/04/2020,work,313
10/04/2020,virus,151
10/04/2020,US,219
10/04/2020,Trump,273
10/04/2020,today,104
10/04/2020,time,320
10/04/2020,support,337
10/04/2020,small,234
10/04/2020,save,101
10/04/2020,right,170
10/04/2020,response,112
10/04/2020,rent,172
10/04/2020,paying,206
10/04/2020,pay,1109
10/04/2020,pandemic,431
10/04/2020,package,33
10/04/2020,open,139
10/04/2020,new,210
10/04/2020,needed,49
10/04/2020,money,1016
10/04/2020,million,152
10/04/2020,lost,150
10/04/2020,lockdown,104
10/04/2020,lives,140
10/04/2020,jobs,385
10/04/2020,income,245
10/04/2020,impact,138
10/04/2020,home,186
10/04/2020,help,536
10/04/2020,health,224
10/04/2020,government,165
10/04/2020,good,125
10/04/2020,global,129
10/04/2020,employees,90
10/04/2020,economy,966
10/04/2020,economic,147
10/04/2020,debt,69
10/04/2020,crisis,307
10/04/2020,country,169
10/04/2020,China,159
10/04/2020,care,155
10/04/2020,businesses,220
10/04/2020,business,1126
10/04/2020,Business,291
10/04/2020,#economy,205
10/04/2020,#business,153
10/04/2020,@realDonaldTrump,292
11/04/2020,world,217
11/04/2020,working,112
11/04/2020,workers,248
11/04/2020,work,228
11/04/2020,virus,112
11/04/2020,US,246
11/04/2020,Trump,239
11/04/2020,today,57
11/04/2020,time,305
11/04/2020,support,202
11/04/2020,small,136
11/04/2020,save,208
11/04/2020,right,135
11/04/2020,response,81
11/04/2020,rent,116
11/04/2020,paying,219
11/04/2020,pay,728
11/04/2020,pandemic,289
11/04/2020,package,66
11/04/2020,open,110
11/04/2020,new,141
11/04/2020,needed,105
11/04/2020,money,1049
11/04/2020,million,236
11/04/2020,lost,148
11/04/2020,lockdown,131
11/04/2020,lives,243
11/04/2020,jobs,379
11/04/2020,income,190
11/04/2020,impact,84
11/04/2020,home,171
11/04/2020,help,443
11/04/2020,health,257
11/04/2020,government,226
11/04/2020,good,106
11/04/2020,global,84
11/04/2020,employees,68
11/04/2020,economy,986
11/04/2020,economic,118
11/04/2020,debt,83
11/04/2020,crisis,207
11/04/2020,country,133
11/04/2020,China,133
11/04/2020,care,149
11/04/2020,businesses,168
11/04/2020,business,806
11/04/2020,Business,221
11/04/2020,#economy,140
11/04/2020,#business,131
11/04/2020,@realDonaldTrump,187
12/04/2020,world,176
12/04/2020,working,94
12/04/2020,workers,182
12/04/2020,work,185
12/04/2020,virus,119
12/04/2020,US,134
12/04/2020,Trump,210
12/04/2020,today,48
12/04/2020,time,272
12/04/2020,support,144
12/04/2020,small,143
12/04/2020,save,92
12/04/2020,right,139
12/04/2020,response,63
12/04/2020,rent,70
12/04/2020,paying,167
12/04/2020,pay,619
12/04/2020,pandemic,195
12/04/2020,package,92
12/04/2020,open,91
12/04/2020,new,112
12/04/2020,needed,116
12/04/2020,money,1012
12/04/2020,million,188
12/04/2020,lost,139
12/04/2020,lockdown,97
12/04/2020,lives,132
12/04/2020,jobs,274
12/04/2020,income,224
12/04/2020,impact,78
12/04/2020,home,134
12/04/2020,help,336
12/04/2020,health,134
12/04/2020,government,160
12/04/2020,good,101
12/04/2020,global,82
12/04/2020,employees,40
12/04/2020,economy,792
12/04/2020,economic,80
12/04/2020,debt,105
12/04/2020,crisis,163
12/04/2020,country,142
12/04/2020,China,154
12/04/2020,care,129
12/04/2020,businesses,109
12/04/2020,business,657
12/04/2020,Business,175
12/04/2020,#economy,140
12/04/2020,#business,88
12/04/2020,@realDonaldTrump,192
13/04/2020,world,256
13/04/2020,working,202
13/04/2020,workers,313
13/04/2020,work,334
13/04/2020,virus,159
13/04/2020,US,204
13/04/2020,Trump,259
13/04/2020,today,124
13/04/2020,time,371
13/04/2020,support,272
13/04/2020,small,246
13/04/2020,save,108
13/04/2020,right,195
13/04/2020,response,108
13/04/2020,rent,155
13/04/2020,paying,220
13/04/2020,pay,869
13/04/2020,pandemic,474
13/04/2020,package,1379
13/04/2020,open,182
13/04/2020,new,255
13/04/2020,needed,1399
13/04/2020,money,1357
13/04/2020,million,1419
13/04/2020,lost,160
13/04/2020,lockdown,218
13/04/2020,lives,200
13/04/2020,jobs,446
13/04/2020,income,269
13/04/2020,impact,169
13/04/2020,home,221
13/04/2020,help,1946
13/04/2020,health,251
13/04/2020,government,217
13/04/2020,good,191
13/04/2020,global,141
13/04/2020,employees,128
13/04/2020,economy,2611
13/04/2020,economic,141
13/04/2020,debt,1413
13/04/2020,crisis,324
13/04/2020,country,198
13/04/2020,China,154
13/04/2020,care,184
13/04/2020,businesses,270
13/04/2020,business,1320
13/04/2020,Business,424
13/04/2020,#economy,260
13/04/2020,#business,189
13/04/2020,@realDonaldTrump,317
14/04/2020,world,263
14/04/2020,working,155
14/04/2020,workers,310
14/04/2020,work,330
14/04/2020,virus,139
14/04/2020,US,226
14/04/2020,Trump,276
14/04/2020,today,167
14/04/2020,time,377
14/04/2020,support,375
14/04/2020,small,293
14/04/2020,save,123
14/04/2020,right,181
14/04/2020,response,172
14/04/2020,rent,156
14/04/2020,paying,240
14/04/2020,pay,1188
14/04/2020,pandemic,441
14/04/2020,package,4933
14/04/2020,open,190
14/04/2020,new,298
14/04/2020,needed,4962
14/04/2020,money,1605
14/04/2020,million,5024
14/04/2020,lost,173
14/04/2020,lockdown,188
14/04/2020,lives,180
14/04/2020,jobs,408
14/04/2020,income,279
14/04/2020,impact,190
14/04/2020,home,186
14/04/2020,help,5527
14/04/2020,health,303
14/04/2020,government,253
14/04/2020,good,164
14/04/2020,global,247
14/04/2020,employees,97
14/04/2020,economy,6307
14/04/2020,economic,159
14/04/2020,debt,5054
14/04/2020,crisis,371
14/04/2020,country,185
14/04/2020,China,135
14/04/2020,care,192
